Timestamp,%commit,%memused,%swpcad,%swpused,%vmeff,capp,csource,ctags,fault/s,kbbuffers,kbcached,kbcommit,kbmemfree,kbmemused,kbswpcad,kbswpfree,kbswpused,majflt/s,pgfree/s,pgpgin/s,pgpgout/s,pgscand/s,pgscank/s,pgsteal/s
1307525879,33.26,99.71,14.79,6.46,90.88,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",448.30,26744,16576392,8907924,71164,24664336,19572,1915952,132324,0.40,49923.15,16153.29,108701.00,0.00,33508.38,30452.10
1307525884,33.25,99.72,14.79,6.46,96.40,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",258.08,27024,16573300,8906624,69984,24665516,19572,1915952,132324,0.00,54717.76,16588.42,114064.67,0.00,33144.11,31950.90
1307525889,33.24,99.70,14.78,6.46,95.21,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1046.80,26836,16566128,8904144,73860,24661640,19540,1916048,132228,1.20,59873.00,19259.20,98504.80,0.00,32427.00,30874.60
1307525894,33.20,99.72,14.80,6.46,95.87,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",300.80,27128,16584856,8891624,68848,24666652,19572,1916048,132228,0.20,60653.60,21030.40,108616.00,0.00,31702.00,30393.60
1307525899,33.19,99.71,14.80,6.46,72.51,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1766.07,27332,16584568,8889380,72728,24662772,19572,1916048,132228,0.00,53869.46,16971.66,98902.20,17226.35,24378.04,30167.27
1307525904,33.18,99.71,14.83,6.45,95.84,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1430.14,27432,16585024,8887964,70824,24664676,19588,1916192,132084,1.00,52497.60,13099.40,112060.68,792.02,31367.86,30823.55
1307525909,33.19,99.72,14.83,6.45,90.48,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",377.00,27728,16590748,8888728,70424,24665076,19588,1916192,132084,0.00,59337.40,17355.20,117636.00,0.00,37103.00,33569.60
1307525914,33.21,99.72,14.83,6.45,82.90,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",537.92,28092,16586808,8895268,68284,24667216,19588,1916192,132084,0.00,61060.68,19698.20,112476.65,2178.04,37336.33,32757.68
1307525919,33.25,99.72,14.83,6.45,99.87,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",368.34,28504,16581936,8906800,69440,24666060,19588,1916192,132084,0.00,52641.08,20469.74,91410.82,0.00,28234.27,28196.59
1307525924,33.16,99.73,14.82,6.45,89.34,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1226.29,29032,16608072,8880928,67528,24667972,19568,1916212,132064,0.00,55181.27,19745.82,103532.27,0.00,32982.67,29466.14
1307525929,33.16,99.72,14.85,6.44,91.32,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",257.40,29604,16606460,8880512,68280,24667220,19592,1916316,131960,1.00,58475.80,23548.80,99166.40,0.00,33171.80,30293.20
1307525934,33.15,99.71,14.85,6.44,99.44,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",247.00,30120,16599904,8879480,71584,24663916,19592,1916316,131960,0.00,54301.00,24020.00,90390.40,0.00,29521.00,29355.60
1307525939,33.15,99.71,14.85,6.44,99.12,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",406.20,30720,16597332,8878452,72036,24663464,19592,1916316,131960,2.80,57832.40,23477.60,114265.60,0.00,33191.40,32898.20
1307525944,33.11,99.71,14.84,6.44,99.79,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",438.92,31332,16607992,8867788,71384,24664116,19584,1916324,131952,0.00,57243.11,21409.18,109429.14,0.00,32397.21,32330.54
1307525949,33.12,99.70,14.84,6.44,99.14,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1084.60,31940,16599892,8870952,74072,24661428,19584,1916324,131952,0.40,57144.80,19192.00,116018.40,0.00,33929.20,33638.40
1307525954,33.14,99.71,14.78,6.44,99.57,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",2720.36,34072,16595176,8875824,70584,24664916,19484,1916424,131852,0.20,48830.54,16729.74,99081.04,0.00,28851.10,28726.35
1307525959,33.14,99.71,14.78,6.44,97.77,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",3183.63,34788,16595696,8875084,70664,24664836,19484,1916424,131852,0.00,52554.69,17675.85,89068.26,0.00,29215.97,28564.47
1307525964,33.13,99.71,14.78,6.44,98.62,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",350.80,35204,16592032,8874372,72228,24663272,19484,1916424,131852,0.00,50386.60,20880.00,90901.60,0.00,27825.00,27442.20
1307525969,32.97,99.72,14.78,6.43,98.79,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",339.20,35684,16613816,8830216,69708,24665792,19484,1916488,131788,0.40,43999.80,19980.80,79920.80,0.00,24408.20,24113.20
1307525974,32.89,99.71,14.78,6.43,99.98,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",277.80,36048,16631652,8808724,72704,24662796,19484,1916488,131788,0.00,38331.60,22509.60,63973.60,0.00,18726.40,18722.40
1307525979,32.89,99.72,14.78,6.43,98.38,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",285.83,36504,16635036,8808132,70172,24665328,19484,1916488,131788,0.00,47080.24,22093.41,66965.27,0.00,24527.15,24128.74
1307525984,32.89,99.70,14.77,6.43,94.85,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",282.80,37028,16628244,8807876,73744,24661756,19456,1916580,131696,0.40,42021.00,20648.80,73268.00,0.00,24774.40,23497.40
1307525989,32.88,99.70,14.77,6.43,97.77,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",323.35,37616,16628656,8807364,73540,24661960,19456,1916580,131696,0.00,54248.50,22885.43,98989.22,0.00,31157.68,30464.27
1307525994,32.83,99.70,14.77,6.43,97.48,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",339.12,38204,16637232,8791888,74052,24661448,19448,1916588,131688,0.00,51380.04,20332.14,103481.04,0.00,30234.13,29472.65
1307525999,32.75,99.70,14.77,6.43,98.88,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1043.40,38700,16657660,8770688,74304,24661196,19448,1916588,131688,0.00,48465.60,22483.20,77733.60,0.00,25131.60,24849.00
1307526004,32.74,99.72,14.78,6.43,99.02,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",219.80,39212,16664924,8768944,68460,24667040,19464,1916588,131688,0.40,52516.40,24876.00,90964.80,0.00,28460.00,28181.00
1307526009,32.73,99.72,14.81,6.43,98.22,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1041.80,39736,16667180,8765528,69688,24665812,19500,1916648,131628,0.60,50578.20,18772.80,97994.40,0.00,29904.20,29372.80
1307526014,32.72,99.72,14.81,6.43,97.15,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",320.96,40160,16665292,8762896,69208,24666292,19500,1916648,131628,0.00,54678.84,19787.62,108608.38,0.00,31839.72,30931.94
1307526019,32.67,99.71,14.81,6.43,94.83,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1866.60,40464,16668424,8751252,72284,24663216,19500,1916648,131628,0.00,59646.80,23025.60,99270.40,0.00,33082.20,31373.20
1307526024,32.59,99.70,14.81,6.43,97.05,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",479.20,40980,16691528,8727872,73000,24662500,19496,1916652,131624,0.00,59974.00,24587.20,112658.40,0.00,30924.40,30011.00
1307526029,32.57,99.71,14.83,6.43,91.79,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",394.21,41412,16699208,8724668,70832,24664668,19524,1916656,131620,0.40,56630.54,27718.16,78084.63,0.00,31435.33,28853.29
1307526034,32.48,99.70,14.83,6.43,95.17,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",360.08,41864,16718544,8699656,73172,24662328,19524,1916656,131620,0.00,53369.06,22538.12,105041.12,0.00,27925.15,26577.25
1307526039,32.46,99.70,14.83,6.43,95.80,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",1060.60,42376,16720864,8695108,74256,24661244,19524,1916656,131620,0.00,59563.20,32330.40,72220.00,0.00,31745.40,30412.20
1307526044,32.35,97.21,14.83,6.43,93.45,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",267.66,43368,16132212,8664708,690928,24044572,19524,1916656,131620,1.00,92457.88,32968.46,97395.61,0.00,16670.66,15579.24
1307526049,25.83,92.35,14.50,6.22,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",353.00,44084,16666432,6918560,1893020,22842480,18472,1920884,127392,5.60,114560.20,30368.80,64484.80,0.00,0.00,0.00
1307526054,25.75,91.03,14.49,6.22,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",203.39,44964,16353240,6896628,2219444,22516056,18464,1920892,127384,0.00,66138.92,32574.05,95486.63,0.00,0.00,0.00
1307526059,18.57,85.55,22.22,3.28,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",269.60,45552,16794496,4973204,3574580,21160920,14936,1981072,67204,1.80,109378.00,27723.20,35701.60,0.00,0.00,0.00
1307526064,18.49,80.64,22.22,3.28,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",198.80,46312,15593704,4951604,4789352,19946148,14932,1981076,67200,0.00,98627.45,17032.46,73543.89,0.00,0.00,0.00
1307526069,4.39,65.47,22.71,3.07,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",953.59,46920,15038920,1175208,8540252,16195248,14304,1985300,62976,1.79,192497.81,1356.18,20076.49,0.00,0.00,0.00
1307526074,4.40,66.38,22.71,3.07,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",141.60,47268,15261532,1177728,8315244,16420256,14304,1985300,62976,0.00,5554.80,1343.20,42564.80,0.00,0.00,0.00
1307526079,4.39,66.80,22.71,3.07,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",2175.65,47380,15362664,1174976,8212192,16523308,14304,1985300,62976,0.00,4531.94,1227.94,40185.23,0.00,0.00,0.00
1307526084,4.37,66.90,22.64,3.07,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",333.80,47464,15390504,1170748,8186348,16549152,14248,1985356,62920,0.20,222.80,849.60,76.00,0.00,0.00,0.00
1307526089,4.38,67.84,22.64,3.07,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",137.20,47752,15613016,1172156,7955932,16779568,14248,1985356,62920,0.00,1574.00,207.20,29803.20,0.00,0.00,0.00
1307526094,4.38,68.03,22.64,3.07,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr215, cluster="chukwa",85.23,47840,15661632,1171836,7907108,16828392,14248,1985356,62920,0.00,370.26,307.39,12173.25,0.00,0.00,0.00
1307525433,3.34,5.12,16.41,1.13,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",755.20,102144,643980,893308,23468956,1266544,3800,2025116,23160,0.60,70.40,1043.20,20.00,0.00,0.00,0.00
1307525438,3.33,5.16,16.08,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",458.08,102176,649384,892760,23458272,1277228,3696,2025292,22984,0.40,106.39,1032.34,27.94,0.00,0.00,0.00
1307525443,6.85,6.47,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",39568.46,102648,721476,1835320,23133992,1601508,3684,2025324,22952,3.39,6005.79,14152.50,40.72,0.00,0.00,0.00
1307525448,31.75,31.03,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",307522.04,103656,1284700,8504548,17061124,7674376,3684,2025324,22952,1.60,11341.48,111260.92,177.96,0.00,0.00,0.00
1307525453,36.93,40.92,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",85506.39,105284,2726172,9892508,14614960,10120540,3684,2025324,22952,0.60,23772.26,152287.43,133.33,0.00,0.00,0.00
1307525458,36.68,43.58,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",54129.94,106548,3721636,9823584,13954792,10780708,3684,2025324,22952,0.80,54067.66,89518.56,308.18,0.00,0.00,0.00
1307525463,42.94,53.49,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",152403.80,108236,5132212,11502184,11504452,13231048,3684,2025324,22952,1.60,76023.60,126028.00,356.00,0.00,0.00,0.00
1307525468,46.88,61.81,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",76137.72,109404,6202444,12557056,9445420,15290080,3684,2025324,22952,0.00,27855.69,111180.04,46301.00,0.00,0.00,0.00
1307525473,43.19,64.73,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",71598.20,110872,7487484,11567964,8722996,16012504,3684,2025324,22952,0.20,97478.20,86139.20,136620.00,0.00,0.00,0.00
1307525478,33.92,61.22,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",293991.24,112176,8212324,9085412,9593296,15142204,3684,2025324,22952,2.79,351532.07,64638.25,99379.28,0.00,0.00,0.00
1307525483,42.65,73.41,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",136171.29,113216,9177580,11422848,6577040,18158460,3684,2025324,22952,0.00,57105.42,191028.11,1563.86,0.00,0.00,0.00
1307525488,46.79,83.96,16.05,1.12,0.00,results from /usr/local/bin/sar -rSB 5 |awk '{if($0 && !/Linux/){if($0){$1="";$2="";if(/pgpgin/)now=strftime("%s ");if(NR>3 && NR%9==3){print now header"\n" now val;header=""; val=""};if(NR%3==0) {header=header" "$0;}; if(NR%3==1) val=val" "$0; }}}',sr216, cluster="chukwa",87696.81,115396,11178248,12533444,3968280,20767220,3684,2025324,22952,0.60,57178.49,100543.43,142032.67,0.00,0.00,0.00
