Local bytes written,COUNTERS,Combine output records,Combine input records,TRACKER_NAME,csource,capp,Map output bytes,Map input records,START_TIME,FINISH_TIME,HDFS bytes read,id,ctags,TASK_STATUS,TASKID,Map input bytes,STATE_STRING,Map output records
,,,,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525505508,1307525578655,,attempt_201106081729_0001_m_000506_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000506,,,
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887449,12675,1307525548868,1307525570707,,attempt_201106081729_0001_m_000506_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000506,134224949,hdfs://sr212:9000/user/lyan/rand10/part-00049:134217728+134217728,12675
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133872028,12733,1307525520837,1307525544133,,attempt_201106081729_0001_m_000507_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000507,134211232,hdfs://sr212:9000/user/lyan/rand10/part-00049:268435456+134217728,12733
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878498,12726,1307525505721,1307525552179,,attempt_201106081729_0001_m_000508_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000508,134216906,hdfs://sr212:9000/user/lyan/rand10/part-00049:402653184+134217728,12726
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133892281,12692,1307525505947,1307525543517,,attempt_201106081729_0001_m_000509_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000509,134230737,hdfs://sr212:9000/user/lyan/rand10/part-00049:536870912+134217728,12692
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867892,12753,1307525511343,1307525564950,,attempt_201106081729_0001_m_000510_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000510,134207296,hdfs://sr212:9000/user/lyan/rand10/part-00049:671088640+134217728,12753
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874527,12846,1307525506447,1307525533347,,attempt_201106081729_0001_m_000511_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000511,134216855,hdfs://sr212:9000/user/lyan/rand10/part-00049:805306368+134217728,12846
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873878,12780,1307525511417,1307525540934,,attempt_201106081729_0001_m_000512_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000512,134213198,hdfs://sr212:9000/user/lyan/rand10/part-00049:939524096+134217728,12780
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876039,12878,1307525506595,1307525553778,,attempt_201106081729_0001_m_000513_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000513,134218503,hdfs://sr212:9000/user/lyan/rand10/part-00049:1073741824+134217728,12878
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133889809,12712,1307525520912,1307525534278,,attempt_201106081729_0001_m_000514_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000514,134228165,hdfs://sr212:9000/user/lyan/rand10/part-00050:0+134217728,12712
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881076,12628,1307525513390,1307525528121,,attempt_201106081729_0001_m_000515_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000515,134216900,hdfs://sr212:9000/user/lyan/rand10/part-00050:134217728+134217728,12628
,,,,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525563242,1307525602507,,attempt_201106081729_0001_m_000515_1, cluster="chukwa",KILLED,task_201106081729_0001_m_000515,,,
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525515171,1307525603531,,attempt_201106081729_0001_m_000516_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000516,,,
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870464,12749,1307525565030,1307525573634,,attempt_201106081729_0001_m_000516_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000516,134210056,hdfs://sr212:9000/user/lyan/rand10/part-00050:268435456+134217728,12749
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875820,12803,1307525506869,1307525550941,,attempt_201106081729_0001_m_000517_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000517,134216284,hdfs://sr212:9000/user/lyan/rand10/part-00050:402653184+134217728,12803
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133894802,12730,1307525505543,1307525530229,,attempt_201106081729_0001_m_000518_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000518,134233802,hdfs://sr212:9000/user/lyan/rand10/part-00050:536870912+134217728,12730
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133865188,12669,1307525505790,1307525530324,,attempt_201106081729_0001_m_000519_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000519,134202420,hdfs://sr212:9000/user/lyan/rand10/part-00050:671088640+134217728,12669
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885426,12657,1307525505829,1307525530391,,attempt_201106081729_0001_m_000520_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000520,134221742,hdfs://sr212:9000/user/lyan/rand10/part-00050:805306368+134217728,12657
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876792,12725,1307525505866,1307525543660,,attempt_201106081729_0001_m_000521_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000521,134215212,hdfs://sr212:9000/user/lyan/rand10/part-00050:939524096+134217728,12725
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133895661,12684,1307525507830,1307525517503,,attempt_201106081729_0001_m_000522_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000522,134233153,hdfs://sr212:9000/user/lyan/rand10/part-00050:1073741824+134217728,12684
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888343,12679,1307525514924,1307525545216,,attempt_201106081729_0001_m_000523_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000523,134226435,hdfs://sr212:9000/user/lyan/rand10/part-00051:0+134217728,12679
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878276,12840,1307525508691,1307525553354,,attempt_201106081729_0001_m_000524_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000524,134219136,hdfs://sr212:9000/user/lyan/rand10/part-00051:134217728+134217728,12840
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871644,12744,1307525505899,1307525543636,,attempt_201106081729_0001_m_000525_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000525,134210916,hdfs://sr212:9000/user/lyan/rand10/part-00051:268435456+134217728,12744
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888782,12776,1307525517658,1307525545212,,attempt_201106081729_0001_m_000526_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000526,134228530,hdfs://sr212:9000/user/lyan/rand10/part-00051:402653184+134217728,12776
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133864728,12848,1307525507867,1307525556658,,attempt_201106081729_0001_m_000527_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000527,134204752,hdfs://sr212:9000/user/lyan/rand10/part-00051:536870912+134217728,12848
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881162,12773,1307525517969,1307525545226,,attempt_201106081729_0001_m_000528_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000528,134220446,hdfs://sr212:9000/user/lyan/rand10/part-00051:671088640+134217728,12773
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885395,12764,1307525519212,1307525559339,,attempt_201106081729_0001_m_000529_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000529,134224207,hdfs://sr212:9000/user/lyan/rand10/part-00051:805306368+134217728,12764
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133869922,12693,1307525505934,1307525545714,,attempt_201106081729_0001_m_000530_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000530,134207466,hdfs://sr212:9000/user/lyan/rand10/part-00051:939524096+134217728,12693
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133894522,12763,1307525505968,1307525530310,,attempt_201106081729_0001_m_000531_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000531,134234446,hdfs://sr212:9000/user/lyan/rand10/part-00051:1073741824+134217728,12763
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884715,12772,1307525506000,1307525530324,,attempt_201106081729_0001_m_000532_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000532,134223931,hdfs://sr212:9000/user/lyan/rand10/part-00052:0+134217728,12772
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877709,12718,1307525506029,1307525530230,,attempt_201106081729_0001_m_000533_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000533,134215873,hdfs://sr212:9000/user/lyan/rand10/part-00052:134217728+134217728,12718
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886902,12724,1307525508425,1307525563167,,attempt_201106081729_0001_m_000534_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000534,134226014,hdfs://sr212:9000/user/lyan/rand10/part-00052:268435456+134217728,12724
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878862,12662,1307525510646,1307525559036,,attempt_201106081729_0001_m_000535_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000535,134215638,hdfs://sr212:9000/user/lyan/rand10/part-00052:402653184+134217728,12662
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879575,12809,1307525516038,1307525543644,,attempt_201106081729_0001_m_000536_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000536,134220167,hdfs://sr212:9000/user/lyan/rand10/part-00052:536870912+134217728,12809
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879356,12760,1307525518277,1307525543635,,attempt_201106081729_0001_m_000537_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000537,134218296,hdfs://sr212:9000/user/lyan/rand10/part-00052:671088640+134217728,12760
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133866214,12909,1307525527324,1307525562744,,attempt_201106081729_0001_m_000538_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000538,134208706,hdfs://sr212:9000/user/lyan/rand10/part-00052:805306368+134217728,12909
,,,,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525553642,1307525572714,,attempt_201106081729_0001_m_000538_1, cluster="chukwa",KILLED,task_201106081729_0001_m_000538,,,
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874587,12832,1307525530309,1307525562742,,attempt_201106081729_0001_m_000539_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000539,134215523,hdfs://sr212:9000/user/lyan/rand10/part-00052:939524096+134217728,12832
,1,0,0,tracker_sr222:localhost\.localdomain/127\.0\.0\.1:35723,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883531,12761,1307525530968,1307525552004,,attempt_201106081729_0001_m_000540_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000540,134222879,hdfs://sr212:9000/user/lyan/rand10/part-00052:1073741824+134217728,12761
,,,,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525552204,1307525567533,,attempt_201106081729_0001_m_000540_1, cluster="chukwa",KILLED,task_201106081729_0001_m_000540,,,
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887439,12719,1307525519401,1307525540933,,attempt_201106081729_0001_m_000541_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000541,134226431,hdfs://sr212:9000/user/lyan/rand10/part-00053:0+134217728,12719
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876505,12767,1307525513900,1307525562624,,attempt_201106081729_0001_m_000542_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000542,134216061,hdfs://sr212:9000/user/lyan/rand10/part-00053:134217728+134217728,12767
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876937,12692,1307525526383,1307525538352,,attempt_201106081729_0001_m_000543_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000543,134214153,hdfs://sr212:9000/user/lyan/rand10/part-00053:268435456+134217728,12692
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881771,12852,1307525523891,1307525542077,,attempt_201106081729_0001_m_000544_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000544,134222507,hdfs://sr212:9000/user/lyan/rand10/part-00053:402653184+134217728,12852
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879236,12718,1307525518055,1307525558699,,attempt_201106081729_0001_m_000545_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000545,134218220,hdfs://sr212:9000/user/lyan/rand10/part-00053:536870912+134217728,12718
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879350,12686,1307525530677,1307525598989,,attempt_201106081729_0001_m_000546_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000546,134216058,hdfs://sr212:9000/user/lyan/rand10/part-00053:671088640+134217728,12686
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525515286,1307525527015,,attempt_201106081729_0001_m_000547_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000547,,,
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877348,12691,1307525554413,1307525572579,,attempt_201106081729_0001_m_000547_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000547,134214696,hdfs://sr212:9000/user/lyan/rand10/part-00053:805306368+134217728,12691
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888950,12670,1307525531395,1307525543872,,attempt_201106081729_0001_m_000548_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000548,134226650,hdfs://sr212:9000/user/lyan/rand10/part-00053:939524096+134217728,12670
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867725,12721,1307525520709,1307525558699,,attempt_201106081729_0001_m_000549_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000549,134205093,hdfs://sr212:9000/user/lyan/rand10/part-00053:1073741824+134217728,12721
,1,0,0,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888816,12716,1307525520751,1307525545232,,attempt_201106081729_0001_m_000550_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000550,134225864,hdfs://sr212:9000/user/lyan/rand10/part-00054:0+134217728,12716
,1,0,0,tracker_sr218:localhost\.localdomain/127\.0\.0\.1:57512,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884965,12774,1307525511881,1307525537005,,attempt_201106081729_0001_m_000551_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000551,134225337,hdfs://sr212:9000/user/lyan/rand10/part-00054:134217728+134217728,12774
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867292,12748,1307525533412,1307525556420,,attempt_201106081729_0001_m_000552_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000552,134206176,hdfs://sr212:9000/user/lyan/rand10/part-00054:268435456+134217728,12748
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875982,12769,1307525516824,1307525535160,,attempt_201106081729_0001_m_000553_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000553,134216034,hdfs://sr212:9000/user/lyan/rand10/part-00054:402653184+134217728,12769
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133890381,12704,1307525536807,1307525556493,,attempt_201106081729_0001_m_000554_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000554,134228013,hdfs://sr212:9000/user/lyan/rand10/part-00054:536870912+134217728,12704
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880047,12646,1307525523045,1307525534931,,attempt_201106081729_0001_m_000555_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000555,134216715,hdfs://sr212:9000/user/lyan/rand10/part-00054:671088640+134217728,12646
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525516385,1307525603648,,attempt_201106081729_0001_m_000556_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000556,,,
,1,0,0,tracker_sr217:localhost\.localdomain/127\.0\.0\.1:44223,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879830,12681,1307525568049,1307525584608,,attempt_201106081729_0001_m_000556_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000556,134217158,hdfs://sr212:9000/user/lyan/rand10/part-00054:805306368+134217728,12681
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877373,12747,1307525526838,1307525554297,,attempt_201106081729_0001_m_000557_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000557,134216849,hdfs://sr212:9000/user/lyan/rand10/part-00054:939524096+134217728,12747
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875178,12715,1307525523241,1307525566832,,attempt_201106081729_0001_m_000558_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000558,134213418,hdfs://sr212:9000/user/lyan/rand10/part-00054:1073741824+134217728,12715
,,,,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525516449,1307525597796,,attempt_201106081729_0001_m_000559_0, cluster="chukwa",KILLED,task_201106081729_0001_m_000559,,,
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880458,12697,1307525557545,1307525570211,,attempt_201106081729_0001_m_000559_1, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000559,134218034,hdfs://sr212:9000/user/lyan/rand10/part-00055:0+134217728,12697
,1,0,0,tracker_sr219:localhost\.localdomain/127\.0\.0\.1:38248,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884867,12779,1307525523346,1307525562489,,attempt_201106081729_0001_m_000560_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000560,134224919,hdfs://sr212:9000/user/lyan/rand10/part-00055:134217728+134217728,12779
,1,0,0,tracker_sr216:localhost\.localdomain/127\.0\.0\.1:43445,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871077,12742,1307525516496,1307525602490,,attempt_201106081729_0001_m_000561_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000561,134210633,hdfs://sr212:9000/user/lyan/rand10/part-00055:268435456+134217728,12742
,,,,tracker_sr214:localhost\.localdomain/127\.0\.0\.1:36955,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,,,1307525558824,1307525602995,,attempt_201106081729_0001_m_000561_1, cluster="chukwa",KILLED,task_201106081729_0001_m_000561,,,
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887173,12778,1307525542049,1307525563189,,attempt_201106081729_0001_m_000562_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000562,134227817,hdfs://sr212:9000/user/lyan/rand10/part-00055:402653184+134217728,12778
,1,0,0,tracker_sr221:localhost\.localdomain/127\.0\.0\.1:54988,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870797,12784,1307525542805,1307525556606,,attempt_201106081729_0001_m_000563_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000563,134211089,hdfs://sr212:9000/user/lyan/rand10/part-00055:536870912+134217728,12784
,1,0,0,tracker_sr215:localhost\.localdomain/127\.0\.0\.1:49202,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885100,12795,1307525527051,1307525554296,,attempt_201106081729_0001_m_000564_0, cluster="chukwa",SUCCESS,task_201106081729_0001_m_000564,134225260,hdfs://sr212:9000/user/lyan/rand10/part-00055:671088640+134217728,12795
