Timestamp,%util,avgrq-sz,await,capp,csource,ctags,device,r/s,rkB/s,rrqm/s,svctm,w/s,wkB/s,wrqm/s
1307525804,70.90,518.29,136.16,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,45.91,4373.65,1.60,4.29,119.36,38455.09,8946.91
1307525804,2.40,38.69,22.12,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,9.18,178.04,0.20,2.45,0.60,11.18,2.20
1307525804,67.78,534.46,340.20,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,77.45,7996.01,7.58,4.15,85.83,35635.93,8823.15
1307525804,92.38,395.64,329.66,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,114.57,12198.00,16.97,5.05,68.26,23970.46,6802.79
1307525809,78.32,161.49,206.60,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,52.80,4909.60,1.00,2.71,235.80,18393.60,4902.00
1307525809,0.80,21.89,9.58,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,14.60,157.60,1.20,0.53,0.60,8.80,1.60
1307525809,72.08,599.64,287.83,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,68.00,6747.20,5.40,4.17,105.00,45121.60,11411.60
1307525809,100.08,448.30,386.44,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,111.40,11347.20,18.00,5.13,83.80,32406.40,9169.60
1307525814,78.64,566.80,408.85,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,74.60,7368.00,8.40,4.54,98.80,41773.60,10108.20
1307525814,3.44,36.33,16.06,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,13.80,254.40,5.80,2.39,0.60,7.20,1.20
1307525814,84.48,430.39,578.27,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,87.60,9194.40,14.60,5.50,66.00,23859.20,4636.40
1307525814,69.44,413.89,224.13,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,18.40,1720.80,0.60,3.38,187.00,40785.60,8870.20
1307525819,33.05,449.72,50.43,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,20.16,1953.69,0.80,4.96,46.51,13037.13,3585.43
1307525819,82.63,497.39,374.49,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,94.01,9901.80,9.78,4.17,104.19,39390.82,9742.51
1307525819,10.86,91.07,7.72,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,39.12,910.98,146.51,2.58,2.99,1006.79,248.70
1307525819,93.25,430.63,411.28,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,108.18,11567.27,18.96,4.83,84.83,29991.22,6757.88
1307525824,5.04,55.26,78.42,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,8.00,228.00,0.40,5.86,0.60,9.60,1.80
1307525824,98.40,418.78,404.28,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,119.00,12840.80,21.80,5.32,65.80,25854.40,6282.20
1307525824,81.84,528.04,356.01,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,90.60,9592.80,9.80,4.51,91.00,38353.60,9497.40
1307525824,45.60,551.73,98.20,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,35.20,3367.20,1.20,4.88,58.20,22398.40,5852.00
1307525829,99.88,399.30,424.26,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,123.95,13009.98,24.15,5.33,63.27,24369.66,7263.07
1307525829,43.19,526.03,133.68,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,32.14,3049.90,1.00,5.21,50.70,18736.93,3923.35
1307525829,2.79,228.89,28.30,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,6.79,155.69,0.00,2.59,3.99,1077.84,265.27
1307525829,74.73,490.77,320.79,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,102.40,10207.58,9.58,3.82,93.41,37841.12,9366.67
1307525834,71.36,417.83,257.46,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,97.60,9879.20,10.00,3.55,103.20,32071.20,8677.20
1307525834,8.80,219.11,39.47,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,13.40,292.80,0.20,3.64,10.80,2358.40,578.80
1307525834,100.08,319.95,594.46,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,120.60,13235.20,26.40,6.06,44.60,13192.80,4196.20
1307525834,72.80,617.01,244.26,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,36.60,3699.20,2.20,5.59,93.60,36468.00,8871.20
1307525839,71.44,513.59,321.74,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,80.80,8024.80,8.80,4.37,82.60,33935.20,9280.60
1307525839,100.08,395.45,679.32,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,111.80,12359.20,23.40,5.82,60.20,21649.60,5399.20
1307525839,2.08,57.30,9.58,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,8.00,238.40,0.40,2.42,0.60,8.00,1.40
1307525839,73.84,540.51,317.30,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,51.40,4547.20,1.80,5.53,82.20,31559.20,7806.60
1307525844,85.11,601.81,217.65,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,38.52,3764.47,2.00,4.96,133.13,47888.22,12043.91
1307525844,36.97,395.51,183.83,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,79.84,8122.16,2.79,3.06,41.12,15798.00,2268.86
1307525844,1.36,97.68,24.00,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,3.19,175.65,0.20,3.58,0.60,9.58,1.80
1307525844,98.20,336.25,437.61,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,116.77,11802.79,20.56,6.09,44.51,15311.78,3325.15
1307525849,90.48,580.65,334.09,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,77.20,9264.80,10.80,4.51,123.20,48916.80,12106.00
1307525849,2.08,197.65,12.47,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,10.40,271.20,0.20,1.53,3.20,1072.80,265.00
1307525849,100.08,425.11,544.19,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,113.00,13167.20,25.60,5.18,80.20,27898.40,5582.20
1307525849,51.84,436.13,48.39,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,35.20,3576.80,1.40,5.11,66.20,18535.20,5839.40
1307525854,78.08,588.21,344.99,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,67.27,7972.06,7.39,4.58,103.19,42160.48,10436.93
1307525854,3.51,54.97,54.97,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,7.19,205.99,0.20,4.51,0.60,7.98,1.40
1307525854,98.76,450.21,555.67,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,94.21,10481.44,20.36,5.92,72.65,27081.04,6241.12
1307525854,62.12,596.89,319.65,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,29.14,2672.26,1.80,5.60,81.84,30448.70,7168.06
1307525859,99.76,398.01,355.61,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,98.40,10757.60,22.00,6.40,57.40,20247.20,6890.20
1307525859,72.64,554.73,368.85,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,70.60,7775.20,7.80,4.49,91.20,37102.40,9184.40
1307525859,63.28,596.73,429.58,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,32.80,3218.40,1.20,6.43,65.60,26140.80,5756.80
1307525859,4.24,253.12,38.48,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,6.20,184.80,0.40,4.24,3.80,1080.80,266.40
1307525864,9.20,211.97,63.44,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,14.40,296.80,6.20,4.00,8.60,2140.80,526.60
1307525864,100.08,352.11,556.94,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,118.20,12760.00,24.80,6.39,38.40,14810.40,3206.00
1307525864,75.04,536.19,364.99,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,72.80,8575.20,11.40,4.51,93.60,36036.00,8915.20
1307525864,82.64,624.65,339.76,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,42.60,4020.00,2.80,5.87,98.20,39955.20,10679.80
1307525869,3.19,36.48,21.76,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,9.38,174.05,0.00,3.20,0.60,7.98,1.40
1307525869,76.33,595.35,321.11,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,71.26,8704.99,8.18,4.51,97.80,41620.76,12403.99
1307525869,65.79,626.61,255.52,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,35.93,3408.38,1.40,5.94,74.85,31299.00,6556.89
1307525869,99.88,345.25,792.26,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,119.36,12233.13,21.76,5.67,56.89,18191.62,5312.18
1307525874,94.56,620.82,461.05,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,74.00,8859.20,12.40,4.77,124.20,52664.00,10966.20
1307525874,46.56,497.93,123.45,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,43.80,4208.00,1.40,5.45,41.60,17053.60,4221.20
1307525874,100.08,390.15,515.24,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,124.20,13084.00,23.80,5.18,69.00,24604.80,6022.60
1307525874,6.64,35.08,20.92,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,20.20,354.40,0.00,3.19,0.60,10.40,2.00
1307525879,100.08,385.30,663.66,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,137.00,15670.40,30.00,5.15,57.40,21780.80,5005.40
1307525879,48.56,461.23,151.27,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,57.20,5172.00,3.40,4.68,46.60,18765.60,4671.60
1307525879,0.24,40.31,2.51,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,9.60,196.00,0.00,0.24,0.60,9.60,1.80
1307525879,69.92,495.42,320.29,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,88.40,10694.40,10.00,4.32,73.60,29434.40,7259.40
1307525884,82.32,493.90,187.21,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,52.89,4869.46,1.60,4.74,120.76,38014.37,9353.89
1307525884,2.79,186.10,14.65,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,9.78,306.59,0.20,1.75,6.19,1179.24,288.62
1307525884,99.88,356.41,461.74,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,116.37,13439.52,24.15,5.51,64.87,18857.49,4338.92
1307525884,43.51,465.55,20.48,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,74.65,9068.26,3.99,3.41,52.89,20621.16,5135.73
1307525889,5.60,57.83,63.43,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,6.40,193.60,0.00,8.00,0.60,8.80,1.60
1307525889,35.76,397.19,41.73,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,36.80,3284.80,1.00,4.79,37.80,11530.40,4094.60
1307525889,100.08,430.85,495.31,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,122.20,14137.60,24.40,4.96,79.60,29335.20,7339.20
1307525889,77.76,554.68,292.64,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,84.80,10959.20,10.20,4.46,89.60,37408.80,9229.20
1307525894,99.88,342.81,597.54,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,109.78,13168.86,23.55,6.87,35.53,11738.12,3353.69
1307525894,73.69,567.55,275.85,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,72.65,9211.98,9.18,4.20,102.79,40576.45,12245.91
1307525894,86.39,633.37,347.37,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,45.51,4320.16,2.79,5.63,107.98,44289.02,10887.03
1307525894,6.31,360.84,56.19,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,8.98,277.84,0.20,3.01,11.98,3503.39,863.87
1307525899,67.52,629.19,307.72,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,29.40,2780.80,1.60,5.93,84.40,33020.00,8033.40
1307525899,4.48,56.21,27.68,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,7.00,202.40,0.00,5.89,0.60,11.20,2.20
1307525899,100.08,383.10,709.40,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,101.00,12047.20,23.00,6.55,51.80,17221.60,4606.60
1307525899,54.72,485.00,365.69,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,72.60,9287.20,7.20,4.46,50.00,20443.20,2851.80
1307525904,100.08,440.84,804.18,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,102.80,12125.60,18.60,5.50,79.20,27991.20,5905.80
1307525904,38.08,458.65,110.91,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,36.60,3292.00,1.00,5.00,39.60,14182.40,4508.60
1307525904,76.64,465.11,267.14,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,85.00,10978.40,9.60,4.14,100.00,32044.00,7910.60
1307525904,2.72,61.25,51.88,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,5.80,188.00,0.00,4.25,0.60,8.00,1.40
1307525909,6.95,239.51,30.33,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,11.58,344.91,12.77,3.55,7.98,1997.60,491.42
1307525909,99.88,398.36,566.30,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,109.78,12811.18,23.95,5.78,63.07,21617.56,6227.74
1307525909,78.08,510.74,112.52,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,24.15,2427.15,1.80,4.75,140.32,39573.65,7715.77
1307525909,56.53,500.50,32.14,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,80.84,10322.55,7.78,3.80,68.06,26940.52,9001.80
1307525914,3.04,76.15,45.19,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,4.40,194.40,0.20,5.63,1.00,11.20,1.80
1307525914,87.52,621.22,373.73,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,62.00,8431.20,9.20,5.12,108.80,44620.80,10535.60
1307525914,56.88,620.95,166.13,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,21.00,2000.80,1.20,6.66,64.40,24513.60,6063.40
1307525914,100.08,455.68,705.12,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,96.20,10648.80,19.60,5.79,76.60,28721.60,6567.40
1307525919,2.95,88.71,22.24,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,6.39,293.01,0.00,4.35,0.40,7.98,1.60
1307525919,66.35,666.93,327.68,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,24.55,2360.08,1.20,6.24,81.84,33116.17,9347.90
1307525919,99.88,428.05,635.46,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,90.02,10953.29,20.16,6.15,72.26,23778.04,6002.00
1307525919,75.85,597.29,454.26,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,67.47,8982.04,8.38,4.84,89.22,37811.58,7538.12
1307525924,60.48,565.76,264.46,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,64.00,8256.00,6.80,4.51,70.20,29706.40,9540.40
1307525924,76.08,680.34,297.08,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,24.80,2620.00,2.00,5.82,106.00,41874.40,9208.40
1307525924,100.08,404.63,781.84,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,91.60,10617.60,20.60,5.81,80.60,24220.80,6346.20
1307525924,1.12,66.67,12.40,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,5.40,188.00,0.00,1.87,0.60,12.00,2.40
1307525929,2.80,62.86,27.56,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,12.00,385.60,22.80,2.22,0.60,10.40,2.00
1307525929,100.08,381.74,506.66,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,121.20,14596.00,25.40,4.95,80.80,23960.00,5111.80
1307525929,54.56,556.26,128.95,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,46.00,4328.80,2.00,5.16,59.80,25097.60,6214.20
1307525929,88.40,609.03,369.87,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,73.80,10048.80,11.40,4.65,116.40,47869.60,11990.40
1307525934,70.58,574.60,375.72,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,70.86,9542.51,9.18,4.66,80.44,33924.95,6081.64
1307525934,57.88,554.81,132.18,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,43.11,4065.47,2.20,5.44,63.27,25446.71,7030.94
1307525934,99.88,407.07,615.48,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,108.58,13273.45,25.75,5.83,62.67,21583.23,6178.64
1307525934,3.11,80.32,32.64,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,4.39,192.42,0.00,6.24,0.60,7.98,1.40
1307525939,100.08,416.93,724.16,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,99.40,11809.60,22.00,6.25,60.60,21544.80,4658.40
1307525939,1.36,59.88,10.06,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,6.00,188.00,0.20,2.06,0.60,9.60,1.80
1307525939,67.92,593.76,237.11,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,66.20,8568.80,6.80,4.45,86.40,36735.20,9647.60
1307525939,65.92,635.19,315.66,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,33.60,3400.00,1.60,5.84,79.20,32424.80,7695.60
1307525944,99.88,393.32,661.62,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdc,103.79,12332.14,27.15,6.40,52.30,18364.07,4888.82
1307525944,81.12,359.67,243.18,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdd,35.93,3354.89,2.00,4.38,149.10,29920.16,6925.75
1307525944,80.64,569.87,291.89,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sdb,70.66,8836.73,9.38,4.80,97.41,39050.70,11246.51
1307525944,8.94,398.92,136.44,results from /usr/local/bin/iostat -x -k -d 5 | awk '{now=strftime("%s ");if($0 && !/Linux/) print now $0}',sr218, cluster="chukwa",sda,7.39,226.75,0.20,3.56,17.76,4789.62,1179.24
