Local bytes written,COUNTERS,Combine output records,Combine input records,csource,capp,Map output bytes,Map input records,START_TIME,FINISH_TIME,HDFS bytes read,id,SPLITS,ctags,TASK_STATUS,TASK_TYPE,Map input bytes,Map output records
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878385,12789,1307525470573,1307525486605,,task_201106081729_0001_m_000323,/default-rack/sr215;/default-rack/sr219;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134218677,12789
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886698,12785,1307525471542,1307525496533,,task_201106081729_0001_m_000324,/default-rack/sr214;/default-rack/sr215;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134227038,12785
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881728,12791,1307525470573,1307525498644,,task_201106081729_0001_m_000325,/default-rack/sr214;/default-rack/sr215;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134221436,12791
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879415,12672,1307525471542,1307525480624,,task_201106081729_0001_m_000326,/default-rack/sr215;/default-rack/sr216;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134216631,12672
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881961,12771,1307525471543,1307525496534,,task_201106081729_0001_m_000327,/default-rack/sr215;/default-rack/sr222;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134220909,12771
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887967,12669,1307525471543,1307525496534,,task_201106081729_0001_m_000328,/default-rack/sr219;/default-rack/sr215;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134225199,12669
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870570,12779,1307525474600,1307525493486,,task_201106081729_0001_m_000329,/default-rack/sr218;/default-rack/sr215;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134210462,12779
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881746,12632,1307525472773,1307525494357,,task_201106081729_0001_m_000330,/default-rack/sr215;/default-rack/sr214;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134217542,12632
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884268,12700,1307525474601,1307525493486,,task_201106081729_0001_m_000331,/default-rack/sr218;/default-rack/sr215;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134221908,12700
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871319,12717,1307525474031,1307525492862,,task_201106081729_0001_m_000332,/default-rack/sr215;/default-rack/sr221;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134209555,12717
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133895161,12625,1307525474601,1307525496534,,task_201106081729_0001_m_000333,/default-rack/sr219;/default-rack/sr217;/default-rack/sr215, cluster="chukwa",SUCCESS,MAP,134230821,12625
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133890698,12703,1307525472131,1307525493333,,task_201106081729_0001_m_000334,/default-rack/sr214;/default-rack/sr217;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134228882,12703
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887387,12766,1307525472773,1307525494357,,task_201106081729_0001_m_000335,/default-rack/sr219;/default-rack/sr217;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134227315,12766
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133860619,12738,1307525474601,1307525486639,,task_201106081729_0001_m_000336,/default-rack/sr214;/default-rack/sr215;/default-rack/sr217, cluster="chukwa",SUCCESS,MAP,134199683,12738
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885047,12723,1307525475452,1307525490936,,task_201106081729_0001_m_000337,/default-rack/sr217;/default-rack/sr219;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134223611,12723
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876049,12763,1307525474031,1307525495873,,task_201106081729_0001_m_000338,/default-rack/sr221;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134216393,12763
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879064,12724,1307525472131,1307525486421,,task_201106081729_0001_m_000339,/default-rack/sr219;/default-rack/sr217;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134216176,12724
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887016,12831,1307525472131,1307525486421,,task_201106081729_0001_m_000340,/default-rack/sr217;/default-rack/sr219;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134227984,12831
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133860876,12857,1307525475452,1307525487917,,task_201106081729_0001_m_000341,/default-rack/sr218;/default-rack/sr222;/default-rack/sr217, cluster="chukwa",SUCCESS,MAP,134201892,12857
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133895621,12755,1307525474602,1307525496535,,task_201106081729_0001_m_000342,/default-rack/sr215;/default-rack/sr217;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134234261,12755
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891970,12751,1307525472132,1307525493333,,task_201106081729_0001_m_000343,/default-rack/sr216;/default-rack/sr214;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134230578,12751
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133869404,12815,1307525474031,1307525495874,,task_201106081729_0001_m_000344,/default-rack/sr221;/default-rack/sr219;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134210524,12815
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886679,12783,1307525474602,1307525496536,,task_201106081729_0001_m_000345,/default-rack/sr219;/default-rack/sr217;/default-rack/sr215, cluster="chukwa",SUCCESS,MAP,134226103,12783
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133869548,12774,1307525472132,1307525493334,,task_201106081729_0001_m_000346,/default-rack/sr216;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134208760,12774
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878001,12787,1307525475453,1307525487918,,task_201106081729_0001_m_000347,/default-rack/sr221;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134218417,12787
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886049,12730,1307525475453,1307525493947,,task_201106081729_0001_m_000348,/default-rack/sr214;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134224169,12730
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882839,12847,1307525475783,1307525488304,,task_201106081729_0001_m_000349,/default-rack/sr219;/default-rack/sr214;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134223455,12847
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133868982,12736,1307525475783,1307525497413,,task_201106081729_0001_m_000350,/default-rack/sr221;/default-rack/sr219;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134208410,12736
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876456,12604,1307525475784,1307525497414,,task_201106081729_0001_m_000351,/default-rack/sr214;/default-rack/sr221;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134212508,12604
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891343,12756,1307525474602,1307525493487,,task_201106081729_0001_m_000352,/default-rack/sr221;/default-rack/sr215;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134230511,12756
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133868864,12663,1307525477032,1307525498113,,task_201106081729_0001_m_000353,/default-rack/sr218;/default-rack/sr222;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134205468,12663
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884836,12655,1307525475453,1307525487918,,task_201106081729_0001_m_000354,/default-rack/sr219;/default-rack/sr217;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134222056,12655
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875016,12719,1307525477039,1307525495874,,task_201106081729_0001_m_000355,/default-rack/sr221;/default-rack/sr222;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134213588,12719
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884331,12722,1307525480340,1307525495875,,task_201106081729_0001_m_000356,/default-rack/sr221;/default-rack/sr216;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134223107,12722
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881867,12642,1307525480340,1307525495875,,task_201106081729_0001_m_000357,/default-rack/sr216;/default-rack/sr221;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134217543,12642
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882095,12609,1307525475454,1307525490936,,task_201106081729_0001_m_000358,/default-rack/sr217;/default-rack/sr219;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134218367,12609
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880387,12663,1307525475454,1307525487919,,task_201106081729_0001_m_000359,/default-rack/sr221;/default-rack/sr217;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134217611,12663
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885406,12684,1307525483050,1307525505418,,task_201106081729_0001_m_000360,/default-rack/sr221;/default-rack/sr216;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134223258,12684
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880384,12749,1307525475784,1307525497414,,task_201106081729_0001_m_000361,/default-rack/sr218;/default-rack/sr216;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134219896,12749
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879176,12733,1307525477053,1307525504850,,task_201106081729_0001_m_000362,/default-rack/sr218;/default-rack/sr222;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134218620,12733
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891549,12829,1307525483069,1307525496342,,task_201106081729_0001_m_000363,/default-rack/sr214;/default-rack/sr216;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134232201,12829
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133868344,12768,1307525475454,1307525487920,,task_201106081729_0001_m_000364,/default-rack/sr218;/default-rack/sr222;/default-rack/sr217, cluster="chukwa",SUCCESS,MAP,134207868,12768
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879602,12701,1307525477053,1307525504850,,task_201106081729_0001_m_000365,/default-rack/sr222;/default-rack/sr215;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134217050,12701
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883592,12861,1307525475455,1307525490936,,task_201106081729_0001_m_000366,/default-rack/sr214;/default-rack/sr217;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134225600,12861
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133867424,12820,1307525475455,1307525493947,,task_201106081729_0001_m_000367,/default-rack/sr217;/default-rack/sr219;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134208284,12820
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881656,12625,1307525476592,1307525513701,,task_201106081729_0001_m_000368,/default-rack/sr219;/default-rack/sr221;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134217876,12625
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881844,12709,1307525476593,1307525507344,,task_201106081729_0001_m_000369,/default-rack/sr218;/default-rack/sr222;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134220836,12709
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882695,12662,1307525481434,1307525507867,,task_201106081729_0001_m_000370,/default-rack/sr222;/default-rack/sr216;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134219131,12662
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885201,12669,1307525475455,1307525502963,,task_201106081729_0001_m_000371,/default-rack/sr217;/default-rack/sr221;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134221953,12669
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886280,12723,1307525484814,1307525497415,,task_201106081729_0001_m_000372,/default-rack/sr214;/default-rack/sr216;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134224584,12723
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870619,12786,1307525479604,1307525530233,,task_201106081729_0001_m_000373,/default-rack/sr216;/default-rack/sr214;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134210047,12786
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883358,12665,1307525480625,1307525493487,,task_201106081729_0001_m_000374,/default-rack/sr221;/default-rack/sr215;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134220398,12665
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871217,12842,1307525479605,1307525516724,,task_201106081729_0001_m_000375,/default-rack/sr221;/default-rack/sr219;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134211833,12842
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885252,12861,1307525475456,1307525493947,,task_201106081729_0001_m_000376,/default-rack/sr214;/default-rack/sr217;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134226600,12861
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885717,12739,1307525479605,1307525492619,,task_201106081729_0001_m_000377,/default-rack/sr222;/default-rack/sr216;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134224029,12739
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133866838,12819,1307525479605,1307525533244,,task_201106081729_0001_m_000378,/default-rack/sr219;/default-rack/sr221;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134207330,12819
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133880013,12713,1307525483716,1307525498919,,task_201106081729_0001_m_000379,/default-rack/sr221;/default-rack/sr214;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134217817,12713
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133886241,12612,1307525479606,1307525495631,,task_201106081729_0001_m_000380,/default-rack/sr219;/default-rack/sr221;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134221857,12612
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133891574,12672,1307525484464,1307525504850,,task_201106081729_0001_m_000381,/default-rack/sr214;/default-rack/sr216;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134229130,12672
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876230,12803,1307525475456,1307525514343,,task_201106081729_0001_m_000382,/default-rack/sr217;/default-rack/sr219;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134216414,12803
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133871086,12743,1307525483318,1307525504229,,task_201106081729_0001_m_000383,/default-rack/sr216;/default-rack/sr214;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134210010,12743
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874082,12774,1307525484814,1307525497415,,task_201106081729_0001_m_000384,/default-rack/sr214;/default-rack/sr217;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134213674,12774
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881517,12641,1307525483318,1307525498656,,task_201106081729_0001_m_000385,/default-rack/sr217;/default-rack/sr219;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134217925,12641
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882352,12753,1307525483318,1307525530234,,task_201106081729_0001_m_000386,/default-rack/sr219;/default-rack/sr217;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134220196,12753
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873490,12731,1307525483716,1307525498920,,task_201106081729_0001_m_000387,/default-rack/sr221;/default-rack/sr214;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134212918,12731
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133896617,12759,1307525483717,1307525505013,,task_201106081729_0001_m_000388,/default-rack/sr221;/default-rack/sr219;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134236789,12759
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133863019,12762,1307525483717,1307525498920,,task_201106081729_0001_m_000389,/default-rack/sr222;/default-rack/sr216;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134202775,12762
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877269,12648,1307525484464,1307525504851,,task_201106081729_0001_m_000390,/default-rack/sr222;/default-rack/sr219;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134214233,12648
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133883132,12744,1307525484465,1307525504851,,task_201106081729_0001_m_000391,/default-rack/sr216;/default-rack/sr222;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134221904,12744
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879465,12633,1307525483634,1307525496536,,task_201106081729_0001_m_000392,/default-rack/sr222;/default-rack/sr215;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134216089,12633
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133878717,12718,1307525484465,1307525507867,,task_201106081729_0001_m_000393,/default-rack/sr222;/default-rack/sr216;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134216881,12718
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133887860,12769,1307525484465,1307525504852,,task_201106081729_0001_m_000394,/default-rack/sr219;/default-rack/sr215;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134226612,12769
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875394,12676,1307525484466,1307525504852,,task_201106081729_0001_m_000395,/default-rack/sr217;/default-rack/sr215;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134212802,12676
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133885875,12724,1307525484466,1307525507867,,task_201106081729_0001_m_000396,/default-rack/sr214;/default-rack/sr216;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134224147,12724
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133881178,12712,1307525486422,1307525510894,,task_201106081729_0001_m_000397,/default-rack/sr215;/default-rack/sr214;/default-rack/sr216, cluster="chukwa",SUCCESS,MAP,134218634,12712
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133889011,12783,1307525483718,1307525505013,,task_201106081729_0001_m_000398,/default-rack/sr219;/default-rack/sr221;/default-rack/sr215, cluster="chukwa",SUCCESS,MAP,134228755,12783
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133870099,12702,1307525486060,1307525505418,,task_201106081729_0001_m_000399,/default-rack/sr214;/default-rack/sr215;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134208275,12702
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876711,12794,1307525483718,1307525502005,,task_201106081729_0001_m_000400,/default-rack/sr217;/default-rack/sr221;/default-rack/sr215, cluster="chukwa",SUCCESS,MAP,134216863,12794
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133888311,12716,1307525484467,1307525504852,,task_201106081729_0001_m_000401,/default-rack/sr222;/default-rack/sr215;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134226559,12716
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133874828,12625,1307525484467,1307525507868,,task_201106081729_0001_m_000402,/default-rack/sr214;/default-rack/sr215;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134210588,12625
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133884936,12764,1307525486423,1307525510895,,task_201106081729_0001_m_000403,/default-rack/sr216;/default-rack/sr215;/default-rack/sr217, cluster="chukwa",SUCCESS,MAP,134224708,12764
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133873012,12613,1307525486639,1307525529194,,task_201106081729_0001_m_000404,/default-rack/sr215;/default-rack/sr221;/default-rack/sr217, cluster="chukwa",SUCCESS,MAP,134209896,12613
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133877707,12750,1307525486423,1307525597830,,task_201106081729_0001_m_000405,/default-rack/sr216;/default-rack/sr215;/default-rack/sr221, cluster="chukwa",SUCCESS,MAP,134216627,12750
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133879240,12909,1307525486734,1307525505014,,task_201106081729_0001_m_000406,/default-rack/sr221;/default-rack/sr217;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134221172,12909
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133882216,12673,1307525486061,1307525505418,,task_201106081729_0001_m_000407,/default-rack/sr222;/default-rack/sr217;/default-rack/sr218, cluster="chukwa",SUCCESS,MAP,134220000,12673
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133876704,12794,1307525486606,1307525551364,,task_201106081729_0001_m_000408,/default-rack/sr219;/default-rack/sr217;/default-rack/sr214, cluster="chukwa",SUCCESS,MAP,134216476,12794
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133875278,12691,1307525486606,1307525504230,,task_201106081729_0001_m_000409,/default-rack/sr218;/default-rack/sr217;/default-rack/sr219, cluster="chukwa",SUCCESS,MAP,134213826,12691
,1,0,0,sr212,/mnt/DP_disk2/lyan/hadoop/logs/history/sr212_1307525348309_job_201106081729_0001_lyan_sorter,133896373,12639,1307525486424,1307525510895,,task_201106081729_0001_m_000410,/default-rack/sr216;/default-rack/sr217;/default-rack/sr222, cluster="chukwa",SUCCESS,MAP,134233645,12639
