Timestamp,capp,category,csource,ctags,gcCount,gcTimeMillis,hostName,memHeapCommittedM,memHeapUsedM,memNonHeapCommittedM,memNonHeapUsedM,processName,threadsBlocked,threadsNew,threadsRunnable,threadsTerminated,threadsTimedWaiting,threadsWaiting
1307525452,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",9,146,sr218,34.625,20.084908,31.8125,15.61483,TaskTracker,0,0,21,0,5,71
1307525452,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",10,165,sr218,35.5625,28.94725,31.375,15.702171,DataNode,0,0,27,0,10,11
1307525452,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525452769.log,jvm.metrics,sr218, cluster="chukwa",14,184,sr218,355.6875,306.3723,23.75,10.779266,MAP,0,0,3,0,6,3
1307525452,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525452621.log,jvm.metrics,sr218, cluster="chukwa",9,148,sr218,359.75,309.58612,24.75,10.729897,MAP,0,0,3,0,6,3
1307525452,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525452565.log,jvm.metrics,sr218, cluster="chukwa",16,213,sr218,349.5625,310.8569,23.6875,10.807167,MAP,0,0,3,0,6,3
1307525453,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525453342.log,jvm.metrics,sr218, cluster="chukwa",10,165,sr218,359.5625,303.53506,24.75,10.787819,MAP,0,0,3,0,6,3
1307525454,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525454425.log,jvm.metrics,sr218, cluster="chukwa",11,153,sr218,367.3125,303.89774,23.75,10.799934,MAP,0,0,5,0,3,4
1307525460,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525450806.log,jvm.metrics,sr218, cluster="chukwa",11,209,sr218,381.5625,323.09494,24.25,11.126366,MAP,0,0,3,0,4,3
1307525460,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525450869.log,jvm.metrics,sr218, cluster="chukwa",11,195,sr218,380.3125,322.51578,24.3125,11.176361,MAP,0,0,4,0,3,3
1307525460,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525450715.log,jvm.metrics,sr218, cluster="chukwa",12,180,sr218,374.125,318.61725,24.25,11.164902,MAP,0,0,3,0,4,3
1307525461,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525451650.log,jvm.metrics,sr218, cluster="chukwa",13,223,sr218,366.9375,325.09116,23.75,11.146942,MAP,0,0,3,0,4,3
1307525461,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525451678.log,jvm.metrics,sr218, cluster="chukwa",15,188,sr218,364.9375,312.56024,23.75,11.534012,MAP,0,0,3,0,4,3
1307525461,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525451801.log,jvm.metrics,sr218, cluster="chukwa",14,419,sr218,381.1875,303.06808,23.1875,11.424751,MAP,0,0,3,0,4,2
1307525461,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525451409.log,jvm.metrics,sr218, cluster="chukwa",11,211,sr218,380.9375,319.79816,24.0625,11.512459,MAP,0,0,3,0,4,3
1307525461,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525451014.log,jvm.metrics,sr218, cluster="chukwa",11,161,sr218,381.4375,320.87506,24.3125,11.515404,MAP,0,0,3,0,4,3
1307525461,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525451843.log,jvm.metrics,sr218, cluster="chukwa",11,224,sr218,381.375,323.7519,24.25,11.142014,MAP,0,0,3,0,4,3
1307525462,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",11,179,sr218,48.6875,23.698517,31.375,15.706749,DataNode,0,0,17,0,10,11
1307525462,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",10,157,sr218,35.375,18.594559,31.8125,16.211975,TaskTracker,0,0,27,0,11,74
1307525462,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525452769.log,jvm.metrics,sr218, cluster="chukwa",17,301,sr218,71.625,4.247154,23.1875,11.404778,MAP,1,0,3,0,3,2
1307525462,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525452621.log,jvm.metrics,sr218, cluster="chukwa",11,198,sr218,381.4375,324.75272,24.25,11.14743,MAP,0,0,4,0,3,3
1307525463,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525453342.log,jvm.metrics,sr218, cluster="chukwa",12,210,sr218,374.4375,322.66125,24.25,11.16098,MAP,0,0,3,0,4,3
1307525465,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",24,630,sr218,301.125,178.25131,23.1875,11.372826,SHUFFLE,2,0,6,0,5,6
1307525467,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",24,468,sr218,199.375,151.10544,23.1875,11.154587,SHUFFLE,1,0,7,0,7,4
1307525472,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525472430.log,jvm.metrics,sr218, cluster="chukwa",17,419,sr218,191.1875,117.25501,23.1875,11.001884,SHUFFLE,0,0,7,0,8,4
1307525472,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",11,179,sr218,48.6875,36.095924,31.375,15.708565,DataNode,0,0,13,0,10,11
1307525472,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",16,406,sr218,55.3125,25.877502,34.8125,16.85624,TaskTracker,0,0,26,0,37,70
1307525475,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",41,1485,sr218,603.4375,480.70218,23.1875,11.9689865,SHUFFLE,0,0,8,0,5,5
1307525477,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",41,1256,sr218,526.375,378.23663,23.1875,11.827248,SHUFFLE,0,0,7,0,7,4
1307525480,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525480254.log,jvm.metrics,sr218, cluster="chukwa",13,477,sr218,158.5625,87.24365,24.1875,11.069595,SHUFFLE,0,0,7,0,8,4
1307525480,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525480488.log,jvm.metrics,sr218, cluster="chukwa",12,246,sr218,344.125,305.36945,24.875,11.225418,MAP,0,0,3,0,6,3
1307525481,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525481394.log,jvm.metrics,sr218, cluster="chukwa",15,274,sr218,347.375,307.39288,23.8125,11.23597,MAP,0,0,3,0,6,3
1307525481,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525481681.log,jvm.metrics,sr218, cluster="chukwa",7,162,sr218,347.5625,315.47833,23.1875,11.120499,MAP,0,0,3,0,6,3
1307525482,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",19,446,sr218,63.1875,32.233368,34.8125,17.17826,TaskTracker,0,0,27,0,37,77
1307525482,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525472430.log,jvm.metrics,sr218, cluster="chukwa",30,973,sr218,454.1875,331.50824,23.1875,12.024246,SHUFFLE,0,0,7,0,7,4
1307525482,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525482802.log,jvm.metrics,sr218, cluster="chukwa",10,312,sr218,350.3125,314.53775,24.8125,10.96067,MAP,0,0,3,0,6,3
1307525482,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",12,186,sr218,46.125,14.132957,31.375,15.709503,DataNode,0,0,24,0,10,11
1307525483,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525483874.log,jvm.metrics,sr218, cluster="chukwa",19,601,sr218,361.5625,304.17572,23.1875,10.80217,MAP,0,0,3,0,6,3
1307525484,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525484994.log,jvm.metrics,sr218, cluster="chukwa",10,228,sr218,351.9375,306.91214,24.8125,10.773354,MAP,0,0,3,0,6,3
1307525485,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",51,2446,sr218,883.8125,593.6343,23.1875,11.999329,SHUFFLE,2,0,7,0,3,6
1307525485,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525485342.log,jvm.metrics,sr218, cluster="chukwa",10,187,sr218,351.6875,308.10367,24.8125,10.816208,MAP,0,0,3,0,6,3
1307525485,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525485602.log,jvm.metrics,sr218, cluster="chukwa",9,216,sr218,360,302.60538,24.8125,10.786751,MAP,0,0,5,0,3,4
1307525486,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525486520.log,jvm.metrics,sr218, cluster="chukwa",10,163,sr218,351.4375,313.29376,24.6875,10.843521,MAP,0,0,3,0,6,3
1307525487,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",52,1786,sr218,718.3125,556.56836,23.1875,11.865662,SHUFFLE,0,0,7,0,7,4
1307525488,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525488782.log,jvm.metrics,sr218, cluster="chukwa",12,249,sr218,354.9375,310.5755,23.5,10.858955,MAP,0,0,3,0,6,3
1307525488,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525488822.log,jvm.metrics,sr218, cluster="chukwa",9,298,sr218,358.25,302.4712,24.8125,10.807426,MAP,0,0,5,0,4,3
1307525488,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525488974.log,jvm.metrics,sr218, cluster="chukwa",24,488,sr218,365.1875,305.86624,23.1875,10.726501,MAP,0,0,3,0,6,3
1307525490,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525490716.log,jvm.metrics,sr218, cluster="chukwa",12,223,sr218,345.9375,313.85037,24.6875,10.857155,MAP,0,0,3,0,6,3
1307525490,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525490807.log,jvm.metrics,sr218, cluster="chukwa",13,194,sr218,341.625,305.41095,24.8125,10.916069,MAP,0,0,3,0,6,3
1307525490,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525480254.log,jvm.metrics,sr218, cluster="chukwa",32,1184,sr218,545.25,365.0207,23.1875,11.758064,SHUFFLE,0,0,7,0,7,4
1307525491,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525491658.log,jvm.metrics,sr218, cluster="chukwa",14,203,sr218,350.5,305.4389,23.8125,10.851913,MAP,0,0,3,0,6,3
1307525492,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",22,494,sr218,69.6875,32.410957,34.8125,17.213844,TaskTracker,0,0,27,0,46,78
1307525492,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525492862.log,jvm.metrics,sr218, cluster="chukwa",14,224,sr218,351,306.5201,23.75,10.825279,MAP,0,0,4,0,5,3
1307525492,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",12,186,sr218,46.125,33.92933,31.375,15.717407,DataNode,0,0,18,0,10,11
1307525492,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525472430.log,jvm.metrics,sr218, cluster="chukwa",46,1922,sr218,768.0625,615.2012,23.1875,12.057587,SHUFFLE,0,0,7,0,7,4
1307525495,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",61,3089,sr218,1101,939.2394,23.1875,12.02285,SHUFFLE,0,0,8,0,6,4
1307525495,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525485342.log,jvm.metrics,sr218, cluster="chukwa",12,240,sr218,366.375,323.37753,24.3125,11.501595,MAP,0,0,3,0,4,3
1307525497,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525497382.log,jvm.metrics,sr218, cluster="chukwa",12,299,sr218,364.1875,306.0625,23.5,10.811699,MAP,0,0,3,0,6,3
1307525497,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",61,2364,sr218,976.9375,776.25824,23.1875,11.891243,SHUFFLE,0,0,7,0,7,4
1307525498,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525488822.log,jvm.metrics,sr218, cluster="chukwa",11,384,sr218,383.3125,311.1405,24.125,11.557251,MAP,0,0,3,0,4,3
1307525498,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525498885.log,jvm.metrics,sr218, cluster="chukwa",13,201,sr218,340.125,304.87396,24.75,10.860901,MAP,0,0,3,0,6,3
1307525499,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525499834.log,jvm.metrics,sr218, cluster="chukwa",10,204,sr218,350.9375,320.0296,24.75,11.05957,MAP,0,0,3,0,6,3
1307525500,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525480254.log,jvm.metrics,sr218, cluster="chukwa",43,1909,sr218,915,764.9379,23.1875,11.80442,SHUFFLE,0,0,7,0,7,4
1307525502,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525502354.log,jvm.metrics,sr218, cluster="chukwa",10,156,sr218,350.875,302.3474,24.8125,10.808479,MAP,0,0,4,0,5,3
1307525502,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",13,188,sr218,44.5,10.495354,31.375,15.718529,DataNode,0,0,15,0,10,11
1307525502,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525472430.log,jvm.metrics,sr218, cluster="chukwa",59,2533,sr218,1141.6875,700.161,23.1875,12.047813,SHUFFLE,0,0,8,0,4,6
1307525502,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",25,540,sr218,79.6875,41.392242,34.8125,17.26181,TaskTracker,1,0,23,0,43,67
1307525503,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525503222.log,jvm.metrics,sr218, cluster="chukwa",7,124,sr218,347.5,325.81485,23.1875,10.993019,MAP,0,0,3,0,6,3
1307525505,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",76,4473,sr218,1652.4375,945.14703,23.1875,11.993561,SHUFFLE,0,0,7,0,7,4
1307525506,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525506659.log,jvm.metrics,sr218, cluster="chukwa",12,222,sr218,364.1875,304.23755,23.75,10.811096,MAP,0,0,4,0,5,3
1307525507,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",72,3175,sr218,1310.3125,961.97986,23.1875,11.8782425,SHUFFLE,0,0,8,0,6,4
1307525508,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525508903.log,jvm.metrics,sr218, cluster="chukwa",13,312,sr218,352.625,313.61896,23.75,10.832718,MAP,0,0,3,0,6,3
1307525510,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525480254.log,jvm.metrics,sr218, cluster="chukwa",51,2348,sr218,1198,748.473,23.1875,11.833313,SHUFFLE,0,0,8,0,6,4
1307525512,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",13,188,sr218,44.5,22.52533,31.375,15.740608,DataNode,0,0,23,0,10,11
1307525512,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",28,841,sr218,94,44.723602,33.75,17.302048,TaskTracker,0,0,25,0,46,78
1307525512,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525512647.log,jvm.metrics,sr218, cluster="chukwa",9,146,sr218,343.5625,322.92892,23.1875,11.081268,MAP,0,0,3,0,6,3
1307525512,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525472430.log,jvm.metrics,sr218, cluster="chukwa",64,2772,sr218,1309.6875,1067.4739,23.1875,12.113419,SHUFFLE,0,0,7,0,7,4
1307525515,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",84,4881,sr218,1473.25,1118.9703,23.1875,12.277222,SHUFFLE,0,0,8,0,7,3
1307525516,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525506659.log,jvm.metrics,sr218, cluster="chukwa",13,234,sr218,366.4375,318.55264,23.75,11.421036,MAP,0,0,3,0,4,3
1307525516,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516142.log,jvm.metrics,sr218, cluster="chukwa",11,181,sr218,353.75,305.1089,24.75,10.802147,MAP,0,0,3,0,6,3
1307525516,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516135.log,jvm.metrics,sr218, cluster="chukwa",10,190,sr218,351.0625,319.27567,24.8125,10.972366,MAP,0,0,4,0,5,3
1307525516,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516165.log,jvm.metrics,sr218, cluster="chukwa",12,198,sr218,365.5,305.2222,23.5,10.798004,MAP,0,0,3,0,6,3
1307525516,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516386.log,jvm.metrics,sr218, cluster="chukwa",11,265,sr218,346.625,308.61652,24.8125,11.074326,MAP,0,0,4,0,5,3
1307525517,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525517013.log,jvm.metrics,sr218, cluster="chukwa",12,249,sr218,364.25,302.30505,24.8125,10.980919,MAP,0,0,5,0,5,2
1307525517,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",78,3457,sr218,1514.625,1147.0055,23.1875,11.9455185,SHUFFLE,0,0,9,0,6,3
1307525518,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525508903.log,jvm.metrics,sr218, cluster="chukwa",17,559,sr218,370.5625,308.62695,23.1875,11.28373,MAP,0,0,5,0,1,4
1307525520,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525520554.log,jvm.metrics,sr218, cluster="chukwa",11,169,sr218,354.375,307.18375,24.75,10.914497,MAP,0,0,5,0,3,4
1307525520,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525520424.log,jvm.metrics,sr218, cluster="chukwa",16,224,sr218,356.125,302.83008,23.75,10.849716,MAP,0,0,5,0,3,4
1307525520,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525480254.log,jvm.metrics,sr218, cluster="chukwa",57,2976,sr218,1193.875,1050.6782,23.1875,11.8892975,SHUFFLE,4,0,5,0,3,6
1307525520,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525520346.log,jvm.metrics,sr218, cluster="chukwa",12,281,sr218,363.875,302.82764,23.75,10.853157,MAP,0,0,5,0,3,4
1307525521,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525521099.log,jvm.metrics,sr218, cluster="chukwa",16,262,sr218,354.5,305.77774,23.75,10.809998,MAP,0,0,5,0,3,4
1307525522,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",13,188,sr218,44.5,39.189186,31.375,15.741524,DataNode,8,0,24,0,8,11
1307525522,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525472430.log,jvm.metrics,sr218, cluster="chukwa",72,3109,sr218,1599,1436.111,23.1875,12.144325,SHUFFLE,3,0,5,0,4,6
1307525522,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",29,849,sr218,95,36.743942,33.75,17.306236,TaskTracker,61,0,28,0,3,53
1307525523,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525523448.log,jvm.metrics,sr218, cluster="chukwa",11,185,sr218,356.5625,311.0326,24.75,10.810493,MAP,0,0,4,0,4,4
1307525525,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",97,5249,sr218,1939.375,1461.7042,23.1875,12.302597,SHUFFLE,0,0,11,0,2,5
1307525526,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525506659.log,jvm.metrics,sr218, cluster="chukwa",15,341,sr218,78.5,23.49923,23.1875,11.355728,MAP,0,0,4,0,2,3
1307525526,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525517013.log,jvm.metrics,sr218, cluster="chukwa",13,264,sr218,366.0625,320.41403,23.8125,11.482628,MAP,0,0,5,0,1,4
1307525526,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516386.log,jvm.metrics,sr218, cluster="chukwa",15,352,sr218,365.3125,311.46097,24.125,11.536095,MAP,0,0,5,0,1,4
1307525526,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516165.log,jvm.metrics,sr218, cluster="chukwa",14,220,sr218,365.875,306.3871,23.5,11.2508545,MAP,0,0,5,0,1,4
1307525526,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516142.log,jvm.metrics,sr218, cluster="chukwa",14,230,sr218,371.9375,307.8863,24.25,11.387817,MAP,0,0,5,0,1,4
1307525526,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516135.log,jvm.metrics,sr218, cluster="chukwa",13,283,sr218,367,314.1734,24.1875,11.479553,MAP,0,0,4,0,2,4
1307525527,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",87,3707,sr218,1813.4375,1440.6151,23.1875,12.175423,SHUFFLE,3,0,7,0,3,5
1307525528,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525508903.log,jvm.metrics,sr218, cluster="chukwa",20,580,sr218,373.625,303.6936,23.1875,11.4524765,MAP,0,0,5,0,1,4
1307525530,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525480254.log,jvm.metrics,sr218, cluster="chukwa",58,3024,sr218,1210.5,838.41187,23.1875,11.891754,SHUFFLE,4,0,6,0,1,6
1307525532,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525372722.log,jvm.metrics,sr218, cluster="chukwa",29,849,sr218,95,43.430786,33.75,17.311714,TaskTracker,4,0,32,0,38,70
1307525532,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525472430.log,jvm.metrics,sr218, cluster="chukwa",81,3329,sr218,1914.9375,1129.2164,23.1875,12.396645,SHUFFLE,0,0,8,0,7,3
1307525532,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525362489.log,jvm.metrics,sr218, cluster="chukwa",14,1040,sr218,46.5625,12.910515,31.375,15.742195,DataNode,0,0,17,0,10,11
1307525535,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525465277.log,jvm.metrics,sr218, cluster="chukwa",106,5440,sr218,2039.875,1262.7847,23.1875,12.315086,SHUFFLE,0,0,8,0,7,3
1307525536,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516386.log,jvm.metrics,sr218, cluster="chukwa",19,589,sr218,384.375,302.73407,23.4375,11.475616,MAP,0,0,5,0,2,3
1307525536,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525516165.log,jvm.metrics,sr218, cluster="chukwa",16,446,sr218,385.375,320.14767,23.4375,11.32914,MAP,0,0,5,0,2,3
1307525537,/mnt/DP_disk2/lyan/hadoop/logs/chukwa/metrics/chukwa-lyan-jvm-1307525467010.log,jvm.metrics,sr218, cluster="chukwa",95,3849,sr218,2051.8125,1121.077,23.1875,12.149414,SHUFFLE,0,0,11,0,3,4
